User ID,Age,Gender,Location,Language,Education Level,Likes and Reactions,Followed Accounts,Device Usage,Time Spent Online (hrs/weekday),Time Spent Online (hrs/weekend),Click-Through Rates (CTR),Conversion Rates,Ad Interaction Time (sec),Income Level,Top Interests
864,35-44,Male,Urban,English,Technical,5304,263,Tablet,1.2,6.7,20.0,1.0,17,0-20k,"Investing and Finance, Digital Marketing"
913,45-54,Female,Suburban,English,Technical,4024,274,Mobile Only,2.9,3.9,19.0,5.0,44,60k-80k,"Gourmet Cooking, Gaming, Fashion Modelling, DIY Crafts"
370,18-24,Male,Suburban,English,Master,4068,220,Desktop Only,2.8,6.2,14.0,2.0,75,0-20k,"Fitness and Wellness, Gourmet Cooking"
269,25-34,Female,Urban,English,Master,3776,202,Tablet,3.5,6.3,21.0,9.0,92,60k-80k,"Fashion Modelling, Investing and Finance, Eco-Friendly Living"
47,25-34,Male,Suburban,Mandarin,PhD,4186,418,Mobile Only,2.1,7.8,9.0,6.0,90,0-20k,"Reading and Literature, Data Science"
350,45-54,Male,Suburban,Hindi,PhD,1562,64,Tablet,3.5,7.5,9.0,6.0,55,20k-40k,"Eco-Friendly Living, Gaming, Reading and Literature"
196,25-34,Female,Rural,Spanish,Bachelor,2085,487,Mobile + Desktop,4.6,5.9,15.0,7.0,153,0-20k,"Investing and Finance, Pet Care, Data Science"
1000,35-44,Female,Urban,Hindi,High School,5388,394,Desktop Only,2.1,5.6,14.0,8.0,98,40k-60k,"Data Science, DIY Crafts, Gaming"
835,35-44,Female,Suburban,Mandarin,High School,1132,78,Mobile + Desktop,3.5,5.7,19.0,6.0,146,0-20k,"DIY Crafts, Photography, Investing and Finance"
737,25-34,Male,Rural,Mandarin,High School,4468,96,Mobile + Desktop,0.8,5.7,2.0,6.0,161,80k-100k,"Photography, Eco-Friendly Living"
264,35-44,Male,Suburban,Mandarin,Master,887,453,Desktop Only,4.8,1.0,6.0,5.0,85,60k-80k,Photography
444,25-34,Male,Suburban,Mandarin,High School,2161,330,Desktop Only,2.4,7.5,1.0,3.0,108,80k-100k,"Software Engineering, Data Science, Gardening, Pet Care"
676,65+,Female,Suburban,Mandarin,PhD,6958,84,Mobile Only,4.3,1.8,23.0,5.0,59,20k-40k,DIY Crafts
305,45-54,Female,Rural,Spanish,Master,831,275,Desktop Only,3.9,1.1,16.0,7.0,34,100k+,"Music Production, Fashion Modelling, Pet Care, Gaming"
342,35-44,Female,Rural,Mandarin,Master,1130,236,Mobile + Desktop,3.3,3.4,25.0,4.0,33,20k-40k,"Photography, Reading and Literature, Gourmet Cooking, DIY Crafts"
967,45-54,Male,Rural,English,Bachelor,9245,382,Mobile + Desktop,3.5,3.9,23.0,9.0,25,60k-80k,"Data Science, Investing and Finance"
150,25-34,Male,Urban,Hindi,PhD,6783,183,Mobile + Desktop,2.4,2.5,13.0,2.0,7,0-20k,Pet Care
125,25-34,Female,Suburban,Hindi,High School,9743,269,Mobile + Desktop,2.2,7.8,23.0,3.0,19,0-20k,"Digital Marketing, Gardening"
787,35-44,Female,Urban,Hindi,Technical,6148,134,Mobile Only,1.9,5.1,19.0,10.0,116,40k-60k,"Digital Marketing, Photography, Gourmet Cooking, DIY Crafts"
51,65+,Male,Suburban,English,Technical,656,366,Desktop Only,0.7,2.8,6.0,10.0,153,100k+,"Fitness and Wellness, Travel and Adventure"
354,25-34,Male,Suburban,Mandarin,PhD,9481,118,Mobile Only,0.9,6.9,9.0,2.0,86,40k-60k,"Gardening, Pet Care, Eco-Friendly Living"
928,35-44,Male,Urban,Spanish,PhD,7447,434,Mobile + Desktop,5.0,6.3,14.0,2.0,97,0-20k,"Software Engineering, Reading and Literature, Fashion Modelling, DIY Crafts"
143,35-44,Male,Urban,Hindi,Bachelor,5702,227,Tablet,3.0,5.2,24.0,0.0,81,60k-80k,"Fashion Modelling, Eco-Friendly Living, DIY Crafts"
471,18-24,Female,Suburban,Spanish,High School,2759,319,Tablet,2.7,6.3,7.0,3.0,70,60k-80k,"Digital Marketing, Data Science"
400,45-54,Male,Urban,Hindi,Bachelor,5906,397,Desktop Only,3.4,3.1,4.0,9.0,159,100k+,Eco-Friendly Living
626,25-34,Male,Rural,English,PhD,1690,317,Mobile + Desktop,0.9,2.9,1.0,10.0,64,60k-80k,"Investing and Finance, Fitness and Wellness, Pet Care"
321,35-44,Female,Rural,English,PhD,2471,413,Tablet,2.5,2.5,6.0,3.0,166,0-20k,"Reading and Literature, Investing and Finance"
20,25-34,Female,Rural,Hindi,High School,9946,397,Mobile + Desktop,0.5,6.7,1.0,7.0,11,60k-80k,"Software Engineering, Gaming, Fitness and Wellness, Data Science"
810,18-24,Female,Rural,Mandarin,PhD,8529,173,Tablet,2.0,3.2,19.0,4.0,133,60k-80k,"DIY Crafts, Gardening"
791,25-34,Female,Suburban,Hindi,High School,5191,391,Tablet,2.4,1.9,7.0,8.0,41,60k-80k,"Photography, Data Science"
809,35-44,Male,Urban,Spanish,Master,1632,100,Desktop Only,2.1,4.1,2.0,5.0,7,80k-100k,"DIY Crafts, Fitness and Wellness"
408,18-24,Male,Suburban,Spanish,Bachelor,3039,294,Mobile + Desktop,4.6,6.0,8.0,6.0,55,60k-80k,"Pet Care, DIY Crafts, Gourmet Cooking"
538,25-34,Male,Urban,Spanish,High School,8374,306,Desktop Only,2.5,4.1,5.0,2.0,140,80k-100k,"DIY Crafts, Gourmet Cooking, Fashion Modelling"
621,25-34,Male,Rural,Mandarin,PhD,8858,267,Mobile Only,1.7,2.4,20.0,10.0,123,40k-60k,"Digital Marketing, Gourmet Cooking, Data Science"
39,45-54,Female,Urban,English,Master,8326,198,Mobile Only,1.6,1.5,17.0,6.0,71,0-20k,"Digital Marketing, Reading and Literature, Eco-Friendly Living, Data Science"
176,25-34,Male,Suburban,Spanish,Master,3087,376,Desktop Only,5.0,4.9,5.0,4.0,135,80k-100k,Gaming
246,55-64,Female,Suburban,Mandarin,Bachelor,2698,126,Mobile + Desktop,1.7,5.3,13.0,7.0,176,0-20k,Photography
829,45-54,Female,Urban,Hindi,Technical,8734,60,Mobile Only,2.2,7.9,6.0,8.0,171,60k-80k,Gourmet Cooking
668,25-34,Female,Urban,Mandarin,Technical,8421,193,Desktop Only,3.7,6.1,8.0,10.0,93,40k-60k,Data Science
755,18-24,Female,Urban,English,Technical,1312,240,Desktop Only,3.7,1.7,18.0,5.0,53,60k-80k,"Digital Marketing, Gaming, Travel and Adventure"
859,35-44,Female,Urban,Spanish,Bachelor,3940,264,Mobile Only,3.4,6.6,25.0,0.0,108,80k-100k,"Reading and Literature, Gourmet Cooking, DIY Crafts"
155,65+,Female,Suburban,English,PhD,4186,58,Desktop Only,4.4,1.7,20.0,6.0,139,100k+,"Gourmet Cooking, Digital Marketing, Fitness and Wellness, Music Production"
288,35-44,Male,Rural,Hindi,High School,298,175,Desktop Only,4.5,5.3,8.0,4.0,90,100k+,"Travel and Adventure, Software Engineering"
603,25-34,Male,Suburban,Mandarin,High School,8420,65,Mobile Only,0.6,5.4,4.0,7.0,11,40k-60k,"Software Engineering, Gourmet Cooking"
570,25-34,Female,Suburban,Mandarin,Bachelor,2857,278,Mobile Only,4.3,7.9,18.0,5.0,99,60k-80k,"Reading and Literature, Pet Care, Travel and Adventure"
744,35-44,Female,Rural,Spanish,Bachelor,8957,165,Desktop Only,2.9,4.3,4.0,8.0,123,80k-100k,"Software Engineering, Digital Marketing, Travel and Adventure, Fashion Modelling"
18,35-44,Female,Suburban,Spanish,Master,8515,207,Mobile Only,1.4,6.3,14.0,2.0,19,20k-40k,"Gourmet Cooking, Investing and Finance, Reading and Literature"
128,55-64,Female,Urban,Mandarin,Technical,6969,264,Desktop Only,0.6,3.1,12.0,6.0,153,40k-60k,"Eco-Friendly Living, Data Science, Digital Marketing"
323,45-54,Male,Urban,English,Technical,1615,191,Mobile Only,2.4,4.5,2.0,1.0,113,100k+,"Fitness and Wellness, Digital Marketing"
256,35-44,Male,Rural,English,Master,6397,470,Tablet,1.3,5.9,16.0,4.0,19,60k-80k,"Gaming, Fashion Modelling, Gardening"
658,25-34,Female,Suburban,Mandarin,Bachelor,4251,182,Tablet,2.2,6.7,20.0,8.0,146,20k-40k,Investing and Finance
965,25-34,Female,Urban,Spanish,Technical,6453,34,Desktop Only,3.8,3.8,11.0,8.0,98,100k+,Gourmet Cooking
191,18-24,Female,Urban,English,Bachelor,2259,408,Mobile Only,1.7,6.1,1.0,2.0,100,60k-80k,"Eco-Friendly Living, Photography, Gourmet Cooking, Software Engineering"
116,55-64,Female,Urban,Hindi,Bachelor,7216,318,Mobile Only,1.9,3.4,23.0,3.0,28,40k-60k,"Gaming, Data Science, Fitness and Wellness, Pet Care"
617,18-24,Male,Suburban,English,High School,7037,250,Tablet,2.0,2.8,1.0,7.0,56,0-20k,"Data Science, Fashion Modelling, Gourmet Cooking, Photography"
607,25-34,Female,Urban,Mandarin,Technical,9513,470,Desktop Only,2.4,5.4,11.0,2.0,126,60k-80k,"Fitness and Wellness, Data Science, Music Production"
181,25-34,Female,Suburban,Mandarin,Technical,5354,107,Desktop Only,2.5,1.5,23.0,8.0,84,20k-40k,Pet Care
302,35-44,Male,Rural,Spanish,Master,4688,301,Mobile Only,3.9,7.0,20.0,8.0,88,40k-60k,Investing and Finance
760,45-54,Male,Urban,Spanish,PhD,2611,356,Mobile + Desktop,0.7,1.3,11.0,6.0,12,60k-80k,"Fitness and Wellness, Fashion Modelling, Photography"
713,35-44,Male,Urban,Hindi,Technical,3185,58,Tablet,1.0,3.7,19.0,8.0,129,20k-40k,"Gardening, Digital Marketing, Photography"
724,45-54,Female,Rural,Mandarin,Master,7346,382,Mobile Only,4.1,3.8,13.0,4.0,128,100k+,Gourmet Cooking
686,35-44,Male,Suburban,Spanish,Technical,5020,235,Desktop Only,2.2,3.9,10.0,3.0,113,100k+,"Data Science, Gourmet Cooking"
980,35-44,Female,Suburban,Spanish,Bachelor,6333,323,Tablet,4.2,1.7,20.0,4.0,80,80k-100k,"Travel and Adventure, Gardening"
518,55-64,Male,Rural,Hindi,Technical,4665,115,Tablet,2.4,2.0,12.0,6.0,53,20k-40k,"Music Production, Fashion Modelling"
985,45-54,Male,Rural,Spanish,Technical,1231,91,Mobile Only,1.8,5.7,18.0,2.0,107,20k-40k,"Software Engineering, Pet Care, DIY Crafts"
46,45-54,Male,Urban,Spanish,Bachelor,6763,371,Mobile + Desktop,4.0,4.8,20.0,3.0,97,100k+,"Travel and Adventure, Eco-Friendly Living"
910,25-34,Female,Urban,Spanish,PhD,8184,40,Mobile + Desktop,1.8,7.3,5.0,2.0,36,20k-40k,Pet Care
158,45-54,Female,Urban,English,High School,2941,416,Mobile + Desktop,2.2,2.3,9.0,1.0,50,80k-100k,"Gourmet Cooking, Eco-Friendly Living, Data Science, Gaming"
852,45-54,Female,Urban,Hindi,Master,3409,467,Desktop Only,0.8,2.5,15.0,10.0,150,60k-80k,"Reading and Literature, Software Engineering, Music Production"
172,18-24,Male,Suburban,English,Technical,2040,391,Mobile Only,4.4,1.9,20.0,5.0,35,20k-40k,"Reading and Literature, Gourmet Cooking"
17,25-34,Male,Rural,Hindi,Bachelor,9727,350,Mobile Only,1.0,1.8,9.0,4.0,13,40k-60k,"Eco-Friendly Living, Software Engineering, Fitness and Wellness"
512,35-44,Male,Urban,Mandarin,Bachelor,9117,226,Mobile Only,2.3,2.9,4.0,6.0,34,60k-80k,Pet Care
49,35-44,Male,Urban,Hindi,PhD,4370,405,Mobile + Desktop,4.1,4.8,1.0,3.0,83,100k+,"Photography, DIY Crafts"
972,55-64,Male,Suburban,Hindi,Bachelor,4987,435,Tablet,3.3,1.8,9.0,2.0,29,20k-40k,"Gourmet Cooking, Fitness and Wellness, DIY Crafts"
941,25-34,Female,Urban,Mandarin,PhD,6501,258,Desktop Only,4.0,3.3,0.0,7.0,173,100k+,"Gardening, Fitness and Wellness"
516,18-24,Female,Rural,Spanish,High School,245,360,Mobile Only,4.1,5.0,5.0,8.0,169,80k-100k,"Reading and Literature, Gourmet Cooking, Digital Marketing, Data Science"
953,25-34,Male,Rural,English,Technical,1665,224,Tablet,0.8,2.8,24.0,4.0,5,100k+,"Gourmet Cooking, Software Engineering, Reading and Literature"
481,45-54,Male,Urban,Mandarin,Technical,6340,210,Mobile + Desktop,3.1,6.7,11.0,0.0,21,0-20k,"DIY Crafts, Music Production, Investing and Finance"
284,18-24,Female,Suburban,Spanish,Master,3439,488,Tablet,1.5,7.7,19.0,1.0,140,80k-100k,"Fashion Modelling, Photography, Digital Marketing, Eco-Friendly Living"
719,18-24,Female,Rural,English,Technical,5623,142,Mobile Only,4.3,1.5,5.0,1.0,68,60k-80k,"Data Science, Eco-Friendly Living"
878,45-54,Male,Suburban,Mandarin,High School,7084,320,Desktop Only,1.9,5.9,4.0,6.0,90,60k-80k,"Fashion Modelling, Fitness and Wellness, Software Engineering, Photography"
226,25-34,Female,Urban,Spanish,Technical,7292,472,Desktop Only,2.5,3.1,18.0,6.0,74,60k-80k,"Software Engineering, Data Science, Travel and Adventure"
27,25-34,Female,Suburban,Hindi,Technical,5773,230,Tablet,0.5,5.5,4.0,4.0,138,20k-40k,"Fashion Modelling, Reading and Literature"
955,35-44,Female,Rural,Hindi,Bachelor,8634,398,Mobile + Desktop,1.3,1.2,20.0,1.0,18,20k-40k,"Pet Care, Gaming"
438,55-64,Male,Rural,Spanish,High School,2090,223,Desktop Only,3.2,7.2,21.0,6.0,6,60k-80k,"Music Production, Data Science, Software Engineering, Investing and Finance"
952,45-54,Male,Rural,Spanish,PhD,6827,337,Mobile + Desktop,3.9,1.8,22.0,6.0,18,100k+,"Investing and Finance, Gourmet Cooking, Travel and Adventure, Fashion Modelling"
365,55-64,Male,Urban,Spanish,High School,6422,96,Mobile + Desktop,3.7,6.8,15.0,9.0,153,100k+,Gaming
230,45-54,Female,Rural,Mandarin,High School,9956,412,Desktop Only,4.8,4.5,14.0,8.0,132,80k-100k,"Software Engineering, Data Science, Fashion Modelling, Travel and Adventure"
38,18-24,Female,Suburban,Hindi,Master,8320,487,Mobile + Desktop,3.6,7.1,7.0,10.0,91,20k-40k,"Pet Care, Reading and Literature, Music Production, Eco-Friendly Living"
966,25-34,Male,Suburban,English,High School,5057,82,Mobile + Desktop,4.0,7.1,3.0,4.0,88,20k-40k,"DIY Crafts, Fashion Modelling, Eco-Friendly Living, Software Engineering"
375,18-24,Female,Urban,Spanish,Bachelor,478,51,Desktop Only,3.8,5.2,13.0,6.0,164,80k-100k,"Digital Marketing, Photography, Gourmet Cooking, Gaming"
470,65+,Female,Urban,English,Master,8142,81,Mobile + Desktop,0.9,2.5,22.0,6.0,108,20k-40k,"Software Engineering, Gardening"
968,25-34,Male,Suburban,Spanish,Bachelor,9594,420,Mobile + Desktop,2.6,3.8,12.0,10.0,29,100k+,Gaming
851,18-24,Male,Urban,Hindi,PhD,463,396,Mobile + Desktop,2.3,6.2,18.0,1.0,79,100k+,"Reading and Literature, Fashion Modelling, Photography"
705,18-24,Male,Suburban,Mandarin,Master,8144,349,Tablet,3.7,3.7,12.0,4.0,161,20k-40k,"Investing and Finance, Pet Care"
842,45-54,Female,Urban,Spanish,PhD,4617,424,Desktop Only,0.7,3.1,12.0,1.0,57,40k-60k,"Pet Care, Data Science, Gourmet Cooking"
195,25-34,Male,Urban,Spanish,PhD,7180,457,Mobile Only,0.8,1.7,14.0,5.0,104,20k-40k,"Pet Care, Fitness and Wellness"
855,25-34,Female,Urban,Hindi,PhD,6765,198,Mobile + Desktop,0.5,6.8,4.0,0.0,147,0-20k,"DIY Crafts, Eco-Friendly Living"
865,35-44,Female,Rural,Mandarin,PhD,7388,280,Tablet,4.4,4.7,20.0,1.0,159,80k-100k,"Gaming, Travel and Adventure, Reading and Literature"
504,55-64,Female,Suburban,Hindi,High School,394,313,Mobile Only,4.4,3.0,3.0,6.0,80,0-20k,"Gaming, Investing and Finance, Fashion Modelling"
970,35-44,Male,Urban,English,Technical,5939,96,Desktop Only,0.7,4.9,23.0,3.0,126,20k-40k,"Investing and Finance, Software Engineering, Data Science, Fitness and Wellness"
831,25-34,Female,Suburban,Mandarin,PhD,242,219,Desktop Only,2.2,3.8,1.0,4.0,73,60k-80k,"Fitness and Wellness, Gardening"
580,25-34,Male,Suburban,English,Bachelor,2995,220,Tablet,1.3,4.6,21.0,0.0,44,40k-60k,"Software Engineering, Photography"
969,35-44,Male,Urban,Mandarin,Master,3481,138,Tablet,3.1,1.3,14.0,4.0,106,60k-80k,"DIY Crafts, Fitness and Wellness, Software Engineering, Gourmet Cooking"
163,45-54,Female,Urban,Mandarin,Bachelor,5114,466,Tablet,2.4,7.5,4.0,4.0,12,100k+,Gourmet Cooking
909,25-34,Female,Urban,English,Bachelor,5782,311,Mobile + Desktop,2.6,6.2,5.0,3.0,133,40k-60k,Gourmet Cooking
153,18-24,Male,Suburban,English,High School,2987,432,Mobile + Desktop,1.9,5.6,6.0,1.0,27,40k-60k,"Music Production, Data Science, Reading and Literature"
802,25-34,Female,Urban,Spanish,Technical,6801,490,Tablet,1.3,3.5,11.0,3.0,99,100k+,"Music Production, Digital Marketing"
994,35-44,Female,Rural,English,High School,5407,377,Mobile + Desktop,3.9,1.8,21.0,0.0,167,60k-80k,"Reading and Literature, Music Production, Fitness and Wellness, Fashion Modelling"
756,45-54,Male,Urban,Hindi,Master,7065,310,Desktop Only,4.4,1.7,13.0,8.0,176,20k-40k,Pet Care
112,25-34,Female,Suburban,Hindi,Master,2138,110,Mobile Only,1.1,7.0,15.0,5.0,155,100k+,"Pet Care, Gaming, Gardening"
227,65+,Male,Suburban,English,Master,4723,154,Tablet,3.0,5.4,23.0,7.0,155,100k+,Gaming
689,45-54,Female,Suburban,Mandarin,PhD,988,418,Tablet,4.2,5.0,14.0,5.0,106,80k-100k,"Digital Marketing, Reading and Literature, Gardening"
104,35-44,Female,Rural,Mandarin,Master,3440,345,Tablet,3.2,6.3,18.0,4.0,177,60k-80k,Travel and Adventure
422,45-54,Female,Rural,Mandarin,High School,4897,295,Mobile Only,4.6,6.7,0.0,4.0,90,60k-80k,"Reading and Literature, Eco-Friendly Living, Fitness and Wellness"
420,45-54,Male,Urban,Spanish,Bachelor,3762,219,Desktop Only,2.7,8.0,4.0,10.0,54,80k-100k,"Gourmet Cooking, Fitness and Wellness, Gardening, Digital Marketing"
751,18-24,Male,Rural,Spanish,Bachelor,9361,334,Mobile + Desktop,3.0,3.2,21.0,6.0,54,60k-80k,Travel and Adventure
587,18-24,Female,Suburban,English,Technical,2255,220,Desktop Only,3.2,1.6,21.0,4.0,147,0-20k,"Photography, Pet Care"
781,45-54,Male,Rural,Mandarin,High School,1637,360,Desktop Only,4.5,6.8,18.0,10.0,107,0-20k,"Digital Marketing, Reading and Literature"
673,18-24,Male,Urban,English,Bachelor,7482,76,Desktop Only,1.9,7.1,18.0,5.0,21,20k-40k,"Gardening, Fitness and Wellness, DIY Crafts, Gourmet Cooking"
120,35-44,Female,Rural,Hindi,Bachelor,5366,72,Mobile Only,5.0,5.5,13.0,6.0,96,100k+,Data Science
54,55-64,Female,Urban,Hindi,PhD,3667,229,Desktop Only,0.8,5.0,13.0,10.0,14,80k-100k,"Pet Care, Fashion Modelling, Digital Marketing"
152,25-34,Female,Urban,Spanish,Master,8976,255,Mobile + Desktop,3.5,6.2,17.0,4.0,160,20k-40k,Gourmet Cooking
404,55-64,Female,Suburban,Hindi,Master,7537,167,Mobile Only,2.2,4.4,1.0,0.0,160,40k-60k,"Travel and Adventure, Investing and Finance, Fitness and Wellness"
946,18-24,Female,Rural,English,PhD,3974,38,Desktop Only,1.0,6.6,16.0,9.0,106,80k-100k,Digital Marketing
208,45-54,Female,Rural,Mandarin,High School,5722,320,Tablet,3.6,6.4,25.0,4.0,138,80k-100k,"Gaming, Photography"
659,45-54,Male,Suburban,Spanish,Bachelor,9011,44,Tablet,2.0,1.3,20.0,2.0,72,40k-60k,"Music Production, Gardening"
844,65+,Female,Rural,English,Bachelor,1741,123,Mobile + Desktop,0.8,2.9,24.0,7.0,154,0-20k,"Data Science, Gaming, Fitness and Wellness"
763,25-34,Male,Rural,English,PhD,3328,420,Tablet,3.1,3.5,21.0,1.0,8,20k-40k,Investing and Finance
9,45-54,Female,Urban,Spanish,High School,2281,49,Mobile + Desktop,1.0,3.2,12.0,1.0,159,20k-40k,"Eco-Friendly Living, Gardening"
808,55-64,Male,Rural,Spanish,PhD,2821,75,Tablet,3.7,6.3,0.0,9.0,46,100k+,"Fitness and Wellness, Travel and Adventure, Gaming"
37,25-34,Female,Rural,Spanish,Bachelor,2495,153,Desktop Only,4.5,7.3,15.0,4.0,111,40k-60k,"Investing and Finance, DIY Crafts"
453,35-44,Female,Urban,Spanish,Bachelor,6868,105,Desktop Only,0.8,2.0,25.0,10.0,164,40k-60k,Travel and Adventure
652,35-44,Female,Urban,Mandarin,High School,8961,362,Mobile Only,0.8,7.5,7.0,3.0,78,40k-60k,Gourmet Cooking
254,25-34,Male,Urban,Spanish,High School,615,51,Desktop Only,4.0,1.4,20.0,10.0,168,20k-40k,"Photography, Software Engineering, DIY Crafts, Pet Care"
304,45-54,Female,Rural,Hindi,Technical,3184,117,Mobile Only,2.9,4.8,21.0,10.0,9,80k-100k,"Reading and Literature, Gaming, Photography, Travel and Adventure"
747,25-34,Male,Suburban,Mandarin,High School,5527,406,Mobile Only,4.4,4.1,14.0,5.0,49,20k-40k,"Photography, Eco-Friendly Living, Gourmet Cooking, Travel and Adventure"
572,45-54,Male,Urban,Hindi,High School,278,331,Mobile Only,4.5,4.1,8.0,1.0,27,20k-40k,"Data Science, Fitness and Wellness, Music Production"
624,35-44,Female,Suburban,Mandarin,PhD,3240,189,Mobile Only,1.3,5.8,9.0,9.0,72,60k-80k,"Travel and Adventure, Data Science, Fashion Modelling, Gourmet Cooking"
733,45-54,Female,Urban,English,Technical,6581,132,Mobile Only,1.7,3.0,4.0,9.0,27,40k-60k,"DIY Crafts, Gardening, Pet Care"
892,55-64,Female,Urban,English,Bachelor,9145,465,Mobile + Desktop,2.0,1.1,14.0,10.0,171,100k+,"Gardening, Investing and Finance, Music Production"
263,18-24,Female,Suburban,Spanish,High School,3432,484,Mobile Only,2.2,7.0,4.0,7.0,146,60k-80k,"Travel and Adventure, Fashion Modelling"
611,18-24,Male,Rural,Spanish,Bachelor,6778,150,Mobile + Desktop,2.3,3.1,6.0,6.0,83,40k-60k,"Investing and Finance, Digital Marketing, Gaming"
298,25-34,Male,Suburban,English,Bachelor,898,455,Tablet,2.5,3.2,25.0,8.0,9,100k+,"Data Science, Fitness and Wellness, Pet Care, Gaming"
415,45-54,Male,Urban,Mandarin,Master,9897,155,Desktop Only,1.6,5.3,19.0,3.0,158,100k+,"Fitness and Wellness, Gourmet Cooking"
151,55-64,Female,Rural,Hindi,Technical,4639,179,Desktop Only,2.5,6.7,17.0,1.0,23,40k-60k,Gaming
789,35-44,Female,Suburban,English,PhD,3041,48,Desktop Only,4.7,7.9,12.0,10.0,141,100k+,"Travel and Adventure, Gourmet Cooking, Gardening"
641,18-24,Male,Suburban,Mandarin,Technical,3214,93,Tablet,2.8,3.5,12.0,1.0,43,60k-80k,"DIY Crafts, Digital Marketing"
890,25-34,Male,Rural,Hindi,PhD,9043,226,Desktop Only,3.4,7.6,5.0,7.0,156,20k-40k,Travel and Adventure
551,35-44,Male,Urban,Spanish,Technical,6180,53,Tablet,3.1,7.5,4.0,8.0,16,80k-100k,"Reading and Literature, Photography"
887,45-54,Male,Suburban,Mandarin,High School,9165,327,Tablet,0.6,1.9,1.0,6.0,165,60k-80k,"Eco-Friendly Living, Gaming, Reading and Literature, Digital Marketing"
489,65+,Male,Urban,English,Bachelor,1228,229,Tablet,2.2,3.1,8.0,4.0,136,0-20k,"Digital Marketing, Travel and Adventure"
148,35-44,Female,Rural,Hindi,Technical,6553,353,Mobile + Desktop,2.1,5.3,24.0,6.0,40,0-20k,"Gardening, Software Engineering, Data Science, Fashion Modelling"
147,45-54,Male,Urban,Spanish,High School,9311,356,Mobile Only,3.7,2.6,17.0,0.0,13,40k-60k,"Photography, Software Engineering"
721,55-64,Female,Suburban,English,Master,8155,283,Mobile Only,2.7,4.4,13.0,0.0,133,40k-60k,"Fitness and Wellness, Reading and Literature, Gaming"
932,55-64,Male,Suburban,Spanish,Master,837,111,Mobile + Desktop,2.7,7.7,19.0,3.0,14,100k+,"Digital Marketing, Reading and Literature"
740,25-34,Female,Suburban,Mandarin,Technical,3867,319,Desktop Only,3.4,5.8,3.0,3.0,71,20k-40k,"Music Production, Software Engineering"
660,35-44,Male,Suburban,Spanish,High School,2700,268,Mobile Only,4.7,4.7,5.0,4.0,152,60k-80k,Data Science
349,25-34,Female,Suburban,Hindi,Bachelor,6140,495,Desktop Only,4.8,7.7,8.0,3.0,49,40k-60k,"Investing and Finance, DIY Crafts"
464,35-44,Female,Suburban,English,Master,7336,27,Mobile Only,1.7,1.9,0.0,3.0,117,100k+,"Investing and Finance, Travel and Adventure"
326,45-54,Female,Suburban,Mandarin,Bachelor,5686,14,Mobile Only,4.8,3.8,12.0,0.0,21,40k-60k,"Digital Marketing, Photography, Fitness and Wellness"
187,55-64,Male,Rural,English,Master,2256,89,Desktop Only,4.3,2.9,9.0,4.0,17,80k-100k,Software Engineering
124,18-24,Male,Urban,Mandarin,PhD,6993,471,Mobile + Desktop,3.7,3.4,9.0,5.0,105,80k-100k,"DIY Crafts, Investing and Finance, Gaming, Photography"
854,55-64,Male,Urban,Hindi,High School,3340,227,Desktop Only,3.3,6.4,1.0,8.0,34,100k+,"Gardening, Fitness and Wellness, Photography"
609,35-44,Female,Suburban,Mandarin,PhD,1001,311,Mobile + Desktop,3.2,5.5,16.0,5.0,89,60k-80k,"Eco-Friendly Living, Software Engineering, Music Production, Gaming"
144,25-34,Male,Urban,Hindi,Master,1291,282,Desktop Only,1.9,1.8,22.0,9.0,167,40k-60k,"Music Production, Eco-Friendly Living, Reading and Literature"
959,25-34,Male,Rural,Spanish,PhD,293,173,Tablet,2.9,4.3,17.0,0.0,44,80k-100k,"Travel and Adventure, Music Production, Gaming"
198,55-64,Female,Urban,Hindi,High School,8588,429,Tablet,1.4,3.1,0.0,4.0,55,60k-80k,"Eco-Friendly Living, Gourmet Cooking, Gardening"
610,45-54,Female,Urban,Hindi,High School,5498,343,Mobile Only,1.7,3.0,11.0,6.0,7,40k-60k,"Travel and Adventure, Photography, Eco-Friendly Living"
280,45-54,Male,Urban,Mandarin,Bachelor,5830,78,Mobile Only,2.7,4.5,19.0,3.0,163,100k+,"Data Science, Digital Marketing, Gardening"
294,25-34,Female,Suburban,Spanish,Technical,2344,170,Desktop Only,1.7,6.8,20.0,0.0,169,80k-100k,"DIY Crafts, Gourmet Cooking"
401,18-24,Male,Rural,Hindi,PhD,5665,495,Mobile Only,4.9,3.9,25.0,7.0,49,100k+,"Fitness and Wellness, Investing and Finance, Eco-Friendly Living, Gaming"
123,25-34,Female,Rural,Mandarin,PhD,6781,114,Tablet,3.5,5.6,5.0,2.0,19,100k+,"Gaming, Fashion Modelling, Software Engineering, Music Production"
184,55-64,Female,Urban,Mandarin,Master,2793,186,Mobile Only,4.6,6.0,12.0,0.0,37,80k-100k,"Investing and Finance, Gaming, Music Production, Data Science"
203,25-34,Male,Urban,Hindi,Master,1001,123,Tablet,3.1,3.5,17.0,9.0,130,40k-60k,"Investing and Finance, Music Production"
439,45-54,Female,Urban,Spanish,PhD,5696,292,Mobile Only,0.8,6.9,0.0,5.0,136,100k+,"Investing and Finance, Fitness and Wellness, Fashion Modelling"
247,35-44,Male,Urban,Hindi,Technical,1101,77,Mobile Only,4.5,4.1,11.0,6.0,51,100k+,"DIY Crafts, Gourmet Cooking, Music Production"
